MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,xHBA,xHBD,Te,density
9,9,0,-0.833333333,0.460488972,9.083333333,199.678,181.534,199.0975211,76,0,0.299684553,-1,1,0.299684553,1.333333333,1.583333333,1.583333333,35.45300054,10.53912526,2.016820598,-2.2137942,1.842378132,-2.996002999,5.624790595,-0.870213899,1.577633571,-1.42E-07,107.7093409,9.491563832,8.042067112,8.797996058,4.792710979,3.401827262,3.401827262,3.256555716,3.256555716,0.770820393,0.770820393,0.3,0.3,-0.32,88.34748,17.68259084,8.773632959,53.85414934,79.80762288,27.10311881,6.544756406,0,0,5.969305288,0,4.794537184,0,0,0,0,0,6.9237372,27.74989791,31.89765599,5.969305288,0,0,0,6.9237372,34.29465432,0,0,0,12.40703316,0,0,0,54.96004525,4.794537184,0,6.9237372,0,0,0,0,57.53,5.969305288,0,0,19.01391513,0,17.95152446,0,0,0,21.14301595,15.00759197,0.84375,0,9,15.80291667,0,-0.833333333,0,0,2.197916667,6.155416667,0.857142857,12,2,4,0,0,0,0,0,0,2,2,5,2,0,0,0,0,-3.2202,43.295,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.5,298.15,1111
11.37213719,11.37213719,0,-1.9975,0.573835167,10.92,367.873,341.665,367.155036,138,0,0.34475433,-1,1,0.34475433,0.92,1.28,1.48,35.45300116,9.863951169,2.392064375,-2.238063855,2.290262144,-2.996005603,5.831545701,-0.870213912,2.547714298,6.20E-07,587.3772815,18.21733218,14.7627834,15.51871235,11.21437928,7.696801264,7.696801264,6.485151249,6.485151249,3.463456707,3.463456707,2.072327479,2.072327479,-1.92,134111.6807,23.08,10.15729958,6.839012984,154.716045,32.2096462,6.544756406,0,5.601050811,0,5.969305288,0,4.794537184,0,0,60.66367068,11.12690298,0,27.74989791,37.00418339,5.969305288,0,0,0,5.601050811,34.29465432,71.79057367,0,0,12.40703316,0,0,0,60.06657265,10.395588,0,11.12690298,60.66367068,0,0,0,77.76,11.5703561,15.00759197,0,19.01391513,11.12690298,11.02778726,0,60.66367068,0,21.14301595,5.106527395,0.84375,0,11.37213719,28.10729308,-1.305462963,-1.2825,16.74478269,0,1.114583333,6.155416667,0.315789474,25,3,5,0,0,0,2,0,2,3,3,6,5,0,0,0,2,-1.304,93.5038,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,298.15,1203.2
10.52087113,10.52087113,0,-1.86375,0.2564452,15.25,319.782,293.574,319.1397799,124,0,0.18877031,-1,1,0.18877031,1.05,1.5,1.7,35.45300095,10.05577107,2.283757113,-2.213794762,2.000874935,-2.996004776,5.839175338,-0.870213911,2.338095234,-3.12E-07,247.4163641,15.6378282,11.97718586,12.73311481,8.600771392,5.802416147,5.802416147,5.047316033,5.047316033,2.161318944,2.161318944,0.902409331,0.902409331,-0.32,5531.933324,24.68236358,12.42289566,12.70059786,124.4443263,47.52922839,31.46353753,5.783244946,0,0,0,4.794537184,0,0,0,0,0,0,34.35677988,52.32376557,5.783244946,0,0,0,18.31189916,47.50841825,0,0,0,12.40703316,0,0,0,106.7257576,4.794537184,0,0,0,0,0,0,138.45,37.30890804,4.794537184,0,19.01391513,0,11.02778726,0,0,0,21.14301595,30.63916437,0.84375,0,10.52087113,51.44395975,0,-1.00462963,0,-5.220092593,-0.572608655,6.155416667,0.909090909,20,6,8,0,0,0,0,0,0,7,6,9,7,0,0,0,0,-6.6883,67.1842,0,6,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.714,0.666666667,298.15,1259
9.896426209,9.896426209,0,-1.787361111,0.202495699,16.85,319.782,293.574,319.1397799,124,0,0.15075483,-1,1,0.15075483,1,1.45,1.65,35.45300095,10.04643601,2.289016505,-2.219333926,2.024276106,-2.996004795,5.5622375,-0.870213911,2.338095234,-3.12E-07,237.3017547,15.6378282,11.92477962,12.68070857,8.600771392,5.800403528,5.800403528,5.095319734,5.095319734,2.191350513,2.191350513,0.9181226,0.9181226,-0.32,5531.933324,24.68236358,12.42289566,12.70059786,124.4443263,52.32376557,30.96062196,6.286160523,0,0,0,0,0,0,0,0,0,0,34.35677988,52.32376557,6.286160523,0,0,0,24.41586555,40.90153628,0,0,0,12.40703316,0,0,0,106.7257576,4.794537184,0,0,0,0,0,0,138.45,31.02274752,4.794537184,0,25.30007565,0,11.02778726,0,0,0,21.14301595,30.63916437,0.84375,0,9.896426209,51.92263653,0,0,0,-6.839364135,0.354468065,6.155416667,0.909090909,20,6,8,0,0,0,0,0,0,7,6,9,7,0,0,0,0,-6.6899,67.1622,0,6,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.714,0.84,298.15,1251.6
8.38625,8.38625,0,-0.125,0.40499303,9.5,201.694,181.534,201.1131712,78,0,0.101493486,-1,1,0.101493486,0.833333333,1.166666667,1.166666667,35.45300054,10.5391253,2.01681247,-2.213794093,1.842376325,-2.996002929,4.186542618,-0.870213893,1.861080093,-1.42E-07,73.54196495,9.328427125,7.99524598,8.751174926,4.974873734,3.606551851,3.606551851,3.184751276,3.184751276,0.870820393,0.870820393,0.3,0.3,0.13,130.2756065,18.02642369,11.13,32.08605105,80.44033453,32.2096462,6.544756406,0,0,0,0,0,0,0,0,0,0,0,40.96366184,32.2096462,0,0,0,0,0,47.50841825,0,0,0,12.40703316,0,0,0,67.31103129,0,0,0,0,0,0,0,60.69,0,0,0,32.22767905,0,11.02778726,0,0,0,21.14301595,15.31958218,0.84375,0,0,23.63625,0,0,0,0,0.864583333,6.155416667,1,12,3,4,0,0,0,0,0,0,3,3,5,3,0,0,0,0,-4.3401,44.1568,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0.8,298.15,1112.9
9.787861867,9.787861867,0,-0.947916667,0.448208371,9.647058824,271.741,249.565,271.1186505,104,0,0.302855791,-1,1,0.302855791,1,1.352941176,1.470588235,35.45300079,10.23110658,2.01837312,-2.213794642,1.931157694,-2.996004095,5.694058779,-0.870213912,2.003445113,-2.24E-07,201.2320219,13.19023444,10.51884934,11.27477829,7.186557829,5.036664986,5.036664986,4.378568157,4.378568157,1.552104727,1.552104727,0.690839798,0.690839798,-0.85,1121.929263,21.43612529,11.63001994,31.29118069,107.8582051,32.2096462,6.544756406,0,0,0,11.93861058,9.589074368,0,0,0,0,6.420821623,12.84164325,27.74989791,41.79872057,11.93861058,0,0,0,19.26246487,34.29465432,0,0,0,12.40703316,0,0,0,66.03587794,9.589074368,0,19.26246487,0,0,0,0,94.83,11.93861058,9.589074368,0,38.27637999,0,11.02778726,0,0,0,21.14301595,15.31958218,0.84375,0,19.57572373,24.45311886,0,-1.895833333,0,0.086574074,1.114583333,6.155416667,0.8,17,3,6,0,0,0,0,0,0,3,3,7,6,0,0,0,0,-2.9852,59.1078,2,1,1,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.8,298.15,1183.4
8.38625,8.38625,0,-0.953703704,0.365658933,10.28571429,231.72,209.544,231.1237359,90,0,0.101493486,-1,1,0.101493486,1,1.357142857,1.357142857,35.45300064,10.41839226,2.017126354,-2.213794263,1.842568981,-2.996003399,4.435002502,-0.870213897,2.018673327,-1.63E-07,104.0046266,10.90577739,9.019809844,9.77573879,5.868720584,4.181247321,4.181247321,3.756509558,3.756509558,1.192318599,1.192318599,0.357735027,0.357735027,0.09,339.1371189,19.63031162,11.16639419,22.71916418,91.5995104,37.3161736,12.64872279,0,0,0,0,0,0,0,0,0,0,0,40.96366184,37.3161736,0,0,0,0,6.103966388,47.50841825,0,0,0,12.40703316,0,0,0,78.52152507,0,0,0,0,0,0,0,80.92,6.103966388,0,0,32.22767905,0,11.02778726,0,0,0,21.14301595,20.42610958,0.84375,0,0,32.4024537,0,0,0,-0.953703704,0.385416667,6.155416667,1,14,4,5,0,0,0,0,0,0,4,4,6,4,0,0,0,0,-4.9792,50.1636,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.8,298.15,1162.2
9.118055556,9.118055556,0,-1.189814815,0.417114746,9.307692308,215.677,197.533,215.0924357,82,0,0.328849904,-1,1,0.328849904,1.230769231,1.538461538,1.538461538,35.45300059,10.53912525,2.016893336,-2.213794234,1.842402207,-2.996003219,5.670798673,-0.8702139,1.860991685,-1.50E-07,124.1511747,10.19867061,8.196387489,8.952316435,5.330715782,3.571608418,3.571608418,3.289390106,3.289390106,0.906080794,0.906080794,0.3,0.3,-0.36,182.3771851,18.42888105,9.725910653,34.00547457,84.60185663,32.2096462,13.15163837,0,0,0,5.969305288,0,4.794537184,0,0,0,0,0,27.74989791,37.00418339,5.969305288,0,0,0,0,40.90153628,0,0,0,12.40703316,0,0,0,66.67345461,4.794537184,0,0,0,0,0,0,77.76,12.57618725,0,0,19.01391513,0,11.02778726,0,0,0,21.14301595,20.11411937,0.84375,0,9.118055556,23.4024537,0,-1.189814815,0,0,0.336805556,6.155416667,0.857142857,13,3,5,0,0,0,0,0,0,3,3,6,3,0,0,0,0,-4.2478,44.7068,1,2,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.666666667,298.15,1195
11.40046296,11.40046296,0,-5.943287037,0.475241654,15.33333333,307.662,291.534,307.0773758,114,0,0.45391358,-1,1,0.45391358,1.055555556,1.388888889,1.388888889,35.45300093,10.30740269,2.616118757,-2.213795248,2.355374872,-2.996004167,4.76428153,-0.870213908,1.995385386,-2.51E-07,216.613175,14.49156383,9.978955929,10.73488488,7.254035845,4.428742977,4.428742977,4.209349149,4.209349149,1.457577369,1.457577369,0.423717915,0.423717915,-0.25,1201.222003,22.88990233,8.028106509,9.7468,107.0042553,27.10311881,6.544756406,0,0,0,18.45656342,0,8.780830095,17.56166019,0,0,0,0,27.74989791,53.44560909,0,0,0,0,18.45656342,34.29465432,0,0,0,12.40703316,26.34249029,0,0,67.44730339,0,0,0,0,0,0,0,40.46,18.45656342,26.34249029,0,19.01391513,0,11.02778726,0,0,0,21.14301595,10.21305479,67.1087963,0,0,15.77282407,0,-5.395833333,0,-10.4224537,1.114583333,6.155416667,1,18,2,3,0,0,0,0,0,0,2,2,10,3,0,0,0,0,-1.8392,48.102,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.666666667,298.15,1390
9.449074074,9.449074074,0,-1.231481481,0.433267511,11.85714286,229.704,209.544,229.1080858,88,0,0.33172308,-1,1,0.33172308,1.357142857,1.642857143,1.642857143,35.45300064,10.43396683,2.019761431,-2.213794318,1.842601962,-2.996003442,5.706970573,-0.870213902,1.847888319,-1.63E-07,144.7669305,11.0689141,9.066630977,9.822559923,5.703394582,4.026051555,4.026051555,3.751748817,3.751748817,1.128210623,1.128210623,0.3,0.3,-0.36,258.7043646,19.24975748,9.205010621,22.57613114,90.96679875,32.2096462,12.64872279,0,0,0,5.969305288,0,4.794537184,0,0,0,6.9237372,0,27.74989791,37.00418339,5.969305288,0,0,0,13.02770359,34.29465432,0,0,0,12.40703316,0,0,0,66.17053904,4.794537184,0,6.9237372,0,0,0,0,77.76,12.07327168,4.794537184,0,19.01391513,0,11.02778726,6.9237372,0,0,21.14301595,15.31958218,0.84375,0,9.449074074,24.15708333,0,-1.185185185,0,-1.231481481,2.311342593,6.155416667,0.875,14,3,5,0,0,0,0,0,0,3,3,6,3,0,0,0,0,-3.8593,49.3018,1,2,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0.5,298.15,1178.1
10.08486111,10.08486111,0,-0.916481481,0.518212772,9.5625,255.742,233.566,255.1237359,98,0,0.3032887,-1,1,0.3032887,1.125,1.5625,1.625,35.45300073,10.23342893,2.017656141,-2.213794488,1.874974378,-2.996003855,5.796945599,-0.870213908,1.992692271,-2.00E-07,187.4859353,12.48312766,10.36452897,11.12045791,6.686557829,4.813058188,4.813058188,4.333291326,4.333291326,1.461747937,1.461747937,0.582963772,0.582963772,-0.65,697.4422947,20.72422348,10.85419633,29.20399261,103.0639713,31.89765599,12.32800135,0,0,0,5.969305288,4.794537184,0,0,0,0,6.9237372,6.420821623,34.17071954,36.69219318,11.75255023,0,0,0,19.76538045,34.29465432,0,0,0,12.40703316,0,0,0,60.7432902,9.589074368,0,19.76538045,0,0,0,0,74.6,5.969305288,9.589074368,0,37.63880332,0,11.02778726,6.9237372,0,0,21.14301595,10.21305479,0.84375,0,19.83638889,16.39638889,0,-0.992962963,0,0.101851852,2.4925,6.155416667,0.8,16,2,5,0,0,0,0,0,0,3,2,6,5,0,0,0,0,-2.8709,57.536,1,1,1,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0.5,298.15,1135.4
9.721435185,9.721435185,0,-1.789351852,0.376124859,11.58823529,273.713,253.553,273.097915,104,0,0.332634795,-1,1,0.332634795,1.176470588,1.588235294,1.647058824,35.4530008,10.25333107,2.156334073,-2.213794637,1.89091816,-2.996004162,5.787186435,-0.870213913,2.006063732,-2.24E-07,228.0161933,13.35337115,10.12919964,10.88512859,7.097241432,4.63823391,4.63823391,4.189435812,4.189435812,1.423850066,1.423850066,0.552713055,0.552713055,-0.89,1039.141013,21.40026177,10.27586696,21.03980594,106.2874967,37.3161736,6.544756406,6.103966388,0,0,11.93861058,4.794537184,4.794537184,0,0,0,0,0,34.17071954,46.90524797,11.93861058,0,0,0,12.52478801,34.29465432,0,0,0,12.40703316,0,0,0,77.24637172,9.589074368,0,6.420821623,0,0,0,0,115.06,24.46339859,9.589074368,0,19.01391513,0,11.02778726,0,0,0,21.14301595,20.42610958,0.84375,0,19.41226852,32.52972222,0,-2.845092593,0,-2.543981481,1.114583333,6.155416667,0.777777778,17,4,7,0,0,0,0,0,0,4,4,8,5,0,0,0,0,-4.4045,55.8806,2,2,2,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.666666667,298.15,1274
9.236111111,9.236111111,0,-0.979938272,0.403966649,9.307692308,234.123,216.987,233.0585488,82,0,0.317936442,-1,1,0.317936442,1.384615385,1.692307692,1.692307692,35.49568863,10.53912526,2.016901068,-2.213794227,1.842481805,-2.996003164,6.256109971,-0.870213899,1.860991685,-1.50E-07,125.3962872,10.19867061,8.127138367,9.638996259,5.330715782,3.522641894,4.057164378,3.264906844,3.532168086,0.885136296,1.113768102,0.3,0.3,-0.03,182.3771851,18.6955377,10.05354219,33.38380268,90.11088911,27.10311881,12.42475985,0,0,0,5.969305288,4.794537184,0,0,11.60093989,0,0,0,27.74989791,31.89765599,17.57024518,0,0,0,0,40.17465776,0,0,0,12.40703316,0,0,11.60093989,60.8400487,4.794537184,0,0,0,0,0,0,57.53,5.969305288,4.794537184,0,24.89391857,0,11.02778726,0,0,0,21.14301595,21.81399468,0.84375,4.736882716,9.236111111,15.97652778,0,-1.285493827,0,0,1.114583333,6.155416667,0.857142857,13,2,4,0,0,0,0,0,0,2,2,6,3,0,0,0,0,-3.0013,48.341,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.666666667,298.15,1278.6
11.20787037,11.20787037,0,-2.857453704,0.298031337,15.71428571,317.769,297.609,317.1030004,118,0,0.294537881,-1,1,0.294537881,1,1.380952381,1.619047619,35.45300098,10.11920502,2.500211941,-2.21379497,2.270588426,-2.996004902,6.300434762,-0.87021391,2.513600126,4.36E-07,485.3408064,15.55204176,12.20693008,12.96285902,9.10920756,6.156908474,6.156908474,5.613583348,5.613583348,2.820379654,2.820379654,1.657805676,1.657805676,-1.31,16152.39441,19.69,7.105650963,4.586907189,129.1795839,32.2096462,6.544756406,0,11.56648989,5.787111153,0,9.589074368,0,0,0,24.26546827,0,11.12690298,27.74989791,41.79872057,11.56648989,0,0,0,5.787111153,34.29465432,35.39237126,0,0,12.40703316,0,0,0,71.45086841,0,0,20.71597735,24.26546827,0,0,0,94.83,17.35360105,9.589074368,0,30.14081811,0,11.02778726,12.13273414,12.13273414,0,21.14301595,15.31958218,0.84375,0,22.41574074,26.6049537,0.134259259,-4.75912037,5.907083333,0,1.114583333,6.155416667,0.428571429,21,3,6,1,0,1,1,0,1,5,3,7,2,0,0,0,2,-3.5646,72.2568,0,3,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.571,0.666666667,298.15,1259.4
9.099537037,9.099537037,0,-1.824074074,0.330152477,9.142857143,229.66,213.532,229.0717003,86,0,0.414358721,-1,1,0.414358721,1.071428571,1.357142857,1.357142857,35.45300065,10.53912521,2.036603176,-2.213794337,1.842437542,-2.996003488,6.271044171,-0.870213907,1.847888319,-1.63E-07,165.4091928,11.0689141,8.397528998,9.153457944,5.703394582,3.579558204,3.579558204,3.347842809,3.347842809,0.953774153,0.953774153,0.3,0.3,-0.85,258.7043646,18.84283409,8.735233269,22.46957553,88.76337873,32.2096462,6.544756406,0,0,0,11.93861058,0,9.589074368,0,0,0,0,0,27.74989791,41.79872057,11.93861058,0,0,0,0,34.29465432,0,0,0,12.40703316,0,0,0,66.03587794,9.589074368,0,0,0,0,0,0,94.83,11.93861058,0,0,19.01391513,0,11.02778726,0,0,0,21.14301595,24.90865655,0.84375,0,18.19907407,23.16865741,0,-3.648148148,0,0,1.114583333,6.155416667,0.714285714,14,3,6,0,0,0,0,0,0,3,3,7,2,0,0,0,0,-4.1555,45.2568,2,1,1,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,298.15,1225
9.368055556,9.368055556,0,-0.74537037,0.497363539,9.307692308,213.705,193.545,213.1131712,82,0,0.302558437,-1,1,0.302558437,1.307692308,1.615384615,1.615384615,35.45300059,10.52003254,2.016884856,-2.213794229,1.842477015,-2.996003171,5.6556446,-0.870213899,1.860991685,-1.50E-07,123.0477717,10.19867061,8.749173894,9.50510284,5.330715782,3.962487433,3.962487433,3.484829614,3.484829614,1.073271844,1.073271844,0.3,0.3,-0.32,182.3771851,18.46095758,9.765616438,33.92320571,86.172565,27.10311881,6.544756406,0,0,0,5.969305288,4.794537184,0,0,0,6.9237372,0,6.420821623,27.74989791,31.89765599,5.969305288,0,0,0,13.34455882,34.29465432,0,0,0,12.40703316,0,0,0,54.96004525,4.794537184,0,13.34455882,0,0,0,0,57.53,5.969305288,4.794537184,0,25.43473675,0,11.02778726,0,6.9237372,0,21.14301595,10.21305479,0.84375,0,9.368055556,16.10847222,0,-0.74537037,0,0.222222222,2.71412037,6.155416667,0.875,13,2,4,0,0,0,0,0,0,2,2,5,3,0,0,0,0,-2.8301,47.912,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.2,298.15,1075.5
